subject,order,location,color,Language,Task
50,6,H1,10,Spanish,Open
50,52,H11,4,Spanish,Open
50,70,H13,4,Spanish,Open
50,23,H15,4,Spanish,Open
50,14,H17,13,Spanish,Open
50,35,H19,8,Spanish,Open
50,67,H3,10,Spanish,Open
50,65,H5,1,Spanish,Open
50,68,H7,1,Spanish,Open
50,9,H9,5,Spanish,Open
1,,A1,7,Tsimane,Open
1,,A10,7,Tsimane,Open
1,,A11,7,Tsimane,Open
1,,A12,7,Tsimane,Open
1,,A13,2,Tsimane,Open
1,,A14,2,Tsimane,Open
1,,A15,12,Tsimane,Open
1,,A16,2,Tsimane,Open
1,,A17,2,Tsimane,Open
1,,A18,2,Tsimane,Open
1,,A19,7,Tsimane,Open
1,,A2,7,Tsimane,Open
1,,A20,7,Tsimane,Open
1,,A3,7,Tsimane,Open
1,,A4,12,Tsimane,Open
1,,A5,12,Tsimane,Open
1,,A6,11,Tsimane,Open
1,,A7,7,Tsimane,Open
1,,A8,12,Tsimane,Open
1,,A9,7,Tsimane,Open
1,,B1,12,Tsimane,Open
1,,B10,7,Tsimane,Open
1,,B11,7,Tsimane,Open
1,,B12,7,Tsimane,Open
1,,B13,7,Tsimane,Open
1,,B14,5,Tsimane,Open
1,,B15,7,Tsimane,Open
1,,B16,12,Tsimane,Open
1,,B17,7,Tsimane,Open
1,,B18,7,Tsimane,Open
1,,B19,7,Tsimane,Open
1,,B2,7,Tsimane,Open
1,,B20,11,Tsimane,Open
1,,B3,7,Tsimane,Open
1,,B4,12,Tsimane,Open
1,,B5,6,Tsimane,Open
1,,B6,6,Tsimane,Open
1,,B7,12,Tsimane,Open
1,,B8,7,Tsimane,Open
1,,B9,7,Tsimane,Open
1,,C1,3,Tsimane,Open
1,,C10,5,Tsimane,Open
1,,C11,7,Tsimane,Open
1,,C12,5,Tsimane,Open
1,,C13,5,Tsimane,Open
1,,C14,7,Tsimane,Open
1,,C15,7,Tsimane,Open
1,,C16,7,Tsimane,Open
1,,C17,7,Tsimane,Open
1,,C18,7,Tsimane,Open
1,,C19,5,Tsimane,Open
1,,C2,11,Tsimane,Open
1,,C20,10,Tsimane,Open
1,,C3,12,Tsimane,Open
1,,C4,12,Tsimane,Open
1,,C5,12,Tsimane,Open
1,,C6,6,Tsimane,Open
1,,C7,12,Tsimane,Open
1,,C8,5,Tsimane,Open
1,,C9,5,Tsimane,Open
1,,D1,3,Tsimane,Open
1,,D10,5,Tsimane,Open
1,,D11,12,Tsimane,Open
1,,D12,12,Tsimane,Open
1,,D13,5,Tsimane,Open
1,,D14,1,Tsimane,Open
1,,D15,7,Tsimane,Open
1,,D16,7,Tsimane,Open
1,,D17,8,Tsimane,Open
1,,D18,5,Tsimane,Open
1,,D19,3,Tsimane,Open
1,,D2,3,Tsimane,Open
1,,D20,3,Tsimane,Open
1,,D3,6,Tsimane,Open
1,,D4,7,Tsimane,Open
1,,D5,12,Tsimane,Open
1,,D6,11,Tsimane,Open
1,,D7,5,Tsimane,Open
1,,D8,11,Tsimane,Open
1,,D9,12,Tsimane,Open
1,,E1,3,Tsimane,Open
1,,E10,5,Tsimane,Open
1,,E11,12,Tsimane,Open
1,,E12,5,Tsimane,Open
1,,E13,5,Tsimane,Open
1,,E14,5,Tsimane,Open
1,,E15,7,Tsimane,Open
1,,E16,12,Tsimane,Open
1,,E17,11,Tsimane,Open
1,,E18,7,Tsimane,Open
1,,E19,3,Tsimane,Open
1,,E2,3,Tsimane,Open
1,,E20,3,Tsimane,Open
1,,E3,10,Tsimane,Open
1,,E4,11,Tsimane,Open
1,,E5,12,Tsimane,Open
1,,E6,7,Tsimane,Open
1,,E7,12,Tsimane,Open
1,,E8,5,Tsimane,Open
1,,E9,5,Tsimane,Open
1,,F1,3,Tsimane,Open
1,,F10,5,Tsimane,Open
1,,F11,5,Tsimane,Open
1,,F12,5,Tsimane,Open
1,,F13,5,Tsimane,Open
1,,F14,5,Tsimane,Open
1,,F15,7,Tsimane,Open
1,,F16,5,Tsimane,Open
1,,F17,10,Tsimane,Open
1,,F18,10,Tsimane,Open
1,,F19,3,Tsimane,Open
1,,F2,3,Tsimane,Open
1,,F20,3,Tsimane,Open
1,,F3,10,Tsimane,Open
1,,F4,12,Tsimane,Open
1,,F5,7,Tsimane,Open
1,,F6,5,Tsimane,Open
1,,F7,5,Tsimane,Open
1,,F8,1,Tsimane,Open
1,,F9,5,Tsimane,Open
1,,G1,3,Tsimane,Open
1,,G10,5,Tsimane,Open
1,,G11,5,Tsimane,Open
1,,G12,1,Tsimane,Open
1,,G13,5,Tsimane,Open
1,,G14,1,Tsimane,Open
1,,G15,5,Tsimane,Open
1,,G16,1,Tsimane,Open
1,,G17,12,Tsimane,Open
1,,G18,10,Tsimane,Open
1,,G19,10,Tsimane,Open
1,,G2,3,Tsimane,Open
1,,G20,3,Tsimane,Open
1,,G3,10,Tsimane,Open
1,,G4,1,Tsimane,Open
1,,G5,10,Tsimane,Open
1,,G6,10,Tsimane,Open
1,,G7,1,Tsimane,Open
1,,G8,1,Tsimane,Open
1,,G9,5,Tsimane,Open
1,,H1,3,Tsimane,Open
1,,H10,5,Tsimane,Open
1,,H11,1,Tsimane,Open
1,,H12,1,Tsimane,Open
1,,H13,1,Tsimane,Open
1,,H14,1,Tsimane,Open
1,,H15,1,Tsimane,Open
1,,H16,1,Tsimane,Open
1,,H17,10,Tsimane,Open
1,,H18,1,Tsimane,Open
1,,H19,10,Tsimane,Open
1,,H2,10,Tsimane,Open
1,,H20,10,Tsimane,Open
1,,H3,10,Tsimane,Open
1,,H4,1,Tsimane,Open
1,,H5,1,Tsimane,Open
1,,H6,1,Tsimane,Open
1,,H7,1,Tsimane,Open
1,,H8,1,Tsimane,Open
1,,H9,5,Tsimane,Open
2,,A1,2,Tsimane,Open
2,,A10,5,Tsimane,Open
2,,A11,12,Tsimane,Open
2,,A12,12,Tsimane,Open
2,,A13,12,Tsimane,Open
2,,A14,12,Tsimane,Open
2,,A15,2,Tsimane,Open
2,,A16,2,Tsimane,Open
2,,A17,2,Tsimane,Open
2,,A18,2,Tsimane,Open
2,,A19,12,Tsimane,Open
2,,A2,7,Tsimane,Open
2,,A20,12,Tsimane,Open
2,,A3,12,Tsimane,Open
2,,A4,12,Tsimane,Open
2,,A5,12,Tsimane,Open
2,,A6,6,Tsimane,Open
2,,A7,12,Tsimane,Open
2,,A8,12,Tsimane,Open
2,,A9,5,Tsimane,Open
2,,B1,3,Tsimane,Open
2,,B10,5,Tsimane,Open
2,,B11,12,Tsimane,Open
2,,B12,12,Tsimane,Open
2,,B13,12,Tsimane,Open
2,,B14,12,Tsimane,Open
2,,B15,12,Tsimane,Open
2,,B16,7,Tsimane,Open
2,,B17,12,Tsimane,Open
2,,B18,3,Tsimane,Open
2,,B19,3,Tsimane,Open
2,,B2,3,Tsimane,Open
2,,B20,12,Tsimane,Open
2,,B3,12,Tsimane,Open
2,,B4,12,Tsimane,Open
2,,B5,12,Tsimane,Open
2,,B6,6,Tsimane,Open
2,,B7,5,Tsimane,Open
2,,B8,5,Tsimane,Open
2,,B9,5,Tsimane,Open
2,,C1,3,Tsimane,Open
2,,C10,5,Tsimane,Open
2,,C11,12,Tsimane,Open
2,,C12,5,Tsimane,Open
2,,C13,12,Tsimane,Open
2,,C14,12,Tsimane,Open
2,,C15,12,Tsimane,Open
2,,C16,12,Tsimane,Open
2,,C17,12,Tsimane,Open
2,,C18,3,Tsimane,Open
2,,C19,3,Tsimane,Open
2,,C2,3,Tsimane,Open
2,,C20,3,Tsimane,Open
2,,C3,12,Tsimane,Open
2,,C4,12,Tsimane,Open
2,,C5,6,Tsimane,Open
2,,C6,5,Tsimane,Open
2,,C7,5,Tsimane,Open
2,,C8,12,Tsimane,Open
2,,C9,5,Tsimane,Open
2,,D1,3,Tsimane,Open
2,,D10,5,Tsimane,Open
2,,D11,5,Tsimane,Open
2,,D12,5,Tsimane,Open
2,,D13,12,Tsimane,Open
2,,D14,12,Tsimane,Open
2,,D15,12,Tsimane,Open
2,,D16,12,Tsimane,Open
2,,D17,8,Tsimane,Open
2,,D18,8,Tsimane,Open
2,,D19,3,Tsimane,Open
2,,D2,3,Tsimane,Open
2,,D20,3,Tsimane,Open
2,,D3,12,Tsimane,Open
2,,D4,6,Tsimane,Open
2,,D5,6,Tsimane,Open
2,,D6,12,Tsimane,Open
2,,D7,5,Tsimane,Open
2,,D8,12,Tsimane,Open
2,,D9,5,Tsimane,Open
2,,E1,3,Tsimane,Open
2,,E10,5,Tsimane,Open
2,,E11,5,Tsimane,Open
2,,E12,12,Tsimane,Open
2,,E13,12,Tsimane,Open
2,,E14,12,Tsimane,Open
2,,E15,12,Tsimane,Open
2,,E16,8,Tsimane,Open
2,,E17,12,Tsimane,Open
2,,E18,8,Tsimane,Open
2,,E19,3,Tsimane,Open
2,,E2,3,Tsimane,Open
2,,E20,3,Tsimane,Open
2,,E3,6,Tsimane,Open
2,,E4,10,Tsimane,Open
2,,E5,6,Tsimane,Open
2,,E6,12,Tsimane,Open
2,,E7,5,Tsimane,Open
2,,E8,12,Tsimane,Open
2,,E9,5,Tsimane,Open
2,,F1,3,Tsimane,Open
2,,F10,5,Tsimane,Open
2,,F11,5,Tsimane,Open
2,,F12,12,Tsimane,Open
2,,F13,12,Tsimane,Open
2,,F14,12,Tsimane,Open
2,,F15,12,Tsimane,Open
2,,F16,8,Tsimane,Open
2,,F17,8,Tsimane,Open
2,,F18,8,Tsimane,Open
2,,F19,3,Tsimane,Open
2,,F2,3,Tsimane,Open
2,,F20,3,Tsimane,Open
2,,F3,10,Tsimane,Open
2,,F4,6,Tsimane,Open
2,,F5,10,Tsimane,Open
2,,F6,12,Tsimane,Open
2,,F7,5,Tsimane,Open
2,,F8,5,Tsimane,Open
2,,F9,5,Tsimane,Open
2,,G1,3,Tsimane,Open
2,,G10,5,Tsimane,Open
2,,G11,5,Tsimane,Open
2,,G12,12,Tsimane,Open
2,,G13,12,Tsimane,Open
2,,G14,12,Tsimane,Open
2,,G15,12,Tsimane,Open
2,,G16,8,Tsimane,Open
2,,G17,8,Tsimane,Open
2,,G18,8,Tsimane,Open
2,,G19,3,Tsimane,Open
2,,G2,3,Tsimane,Open
2,,G20,3,Tsimane,Open
2,,G3,3,Tsimane,Open
2,,G4,12,Tsimane,Open
2,,G5,10,Tsimane,Open
2,,G6,7,Tsimane,Open
2,,G7,5,Tsimane,Open
2,,G8,5,Tsimane,Open
2,,G9,5,Tsimane,Open
2,,H1,3,Tsimane,Open
2,,H10,5,Tsimane,Open
2,,H11,5,Tsimane,Open
2,,H12,5,Tsimane,Open
2,,H13,12,Tsimane,Open
2,,H14,12,Tsimane,Open
2,,H15,12,Tsimane,Open
2,,H16,8,Tsimane,Open
2,,H17,8,Tsimane,Open
2,,H18,8,Tsimane,Open
2,,H19,8,Tsimane,Open
2,,H2,8,Tsimane,Open
2,,H20,8,Tsimane,Open
2,,H3,10,Tsimane,Open
2,,H4,10,Tsimane,Open
2,,H5,10,Tsimane,Open
2,,H6,1,Tsimane,Open
2,,H7,1,Tsimane,Open
2,,H8,1,Tsimane,Open
2,,H9,5,Tsimane,Open
3,,A1,2,Tsimane,Open
3,,A10,2,Tsimane,Open
3,,A11,4,Tsimane,Open
3,,A12,2,Tsimane,Open
3,,A13,2,Tsimane,Open
3,,A14,11,Tsimane,Open
3,,A15,7,Tsimane,Open
3,,A16,7,Tsimane,Open
3,,A17,2,Tsimane,Open
3,,A18,2,Tsimane,Open
3,,A19,7,Tsimane,Open
3,,A2,2,Tsimane,Open
3,,A20,2,Tsimane,Open
3,,A3,7,Tsimane,Open
3,,A4,11,Tsimane,Open
3,,A5,11,Tsimane,Open
3,,A6,11,Tsimane,Open
3,,A7,11,Tsimane,Open
3,,A8,4,Tsimane,Open
3,,A9,4,Tsimane,Open
3,,B1,11,Tsimane,Open
3,,B10,4,Tsimane,Open
3,,B11,4,Tsimane,Open
3,,B12,4,Tsimane,Open
3,,B13,5,Tsimane,Open
3,,B14,4,Tsimane,Open
3,,B15,4,Tsimane,Open
3,,B16,2,Tsimane,Open
3,,B17,7,Tsimane,Open
3,,B18,11,Tsimane,Open
3,,B19,11,Tsimane,Open
3,,B2,11,Tsimane,Open
3,,B20,11,Tsimane,Open
3,,B3,11,Tsimane,Open
3,,B4,11,Tsimane,Open
3,,B5,11,Tsimane,Open
3,,B6,11,Tsimane,Open
3,,B7,11,Tsimane,Open
3,,B8,4,Tsimane,Open
3,,B9,4,Tsimane,Open
3,,C1,11,Tsimane,Open
3,,C10,4,Tsimane,Open
3,,C11,4,Tsimane,Open
3,,C12,4,Tsimane,Open
3,,C13,4,Tsimane,Open
3,,C14,4,Tsimane,Open
3,,C15,5,Tsimane,Open
3,,C16,4,Tsimane,Open
3,,C17,11,Tsimane,Open
3,,C18,5,Tsimane,Open
3,,C19,11,Tsimane,Open
3,,C2,11,Tsimane,Open
3,,C20,11,Tsimane,Open
3,,C3,11,Tsimane,Open
3,,C4,11,Tsimane,Open
3,,C5,11,Tsimane,Open
3,,C6,11,Tsimane,Open
3,,C7,4,Tsimane,Open
3,,C8,4,Tsimane,Open
3,,C9,4,Tsimane,Open
3,,D1,11,Tsimane,Open
3,,D10,4,Tsimane,Open
3,,D11,4,Tsimane,Open
3,,D12,4,Tsimane,Open
3,,D13,4,Tsimane,Open
3,,D14,4,Tsimane,Open
3,,D15,4,Tsimane,Open
3,,D16,4,Tsimane,Open
3,,D17,5,Tsimane,Open
3,,D18,8,Tsimane,Open
3,,D19,3,Tsimane,Open
3,,D2,11,Tsimane,Open
3,,D20,11,Tsimane,Open
3,,D3,11,Tsimane,Open
3,,D4,11,Tsimane,Open
3,,D5,11,Tsimane,Open
3,,D6,5,Tsimane,Open
3,,D7,4,Tsimane,Open
3,,D8,4,Tsimane,Open
3,,D9,4,Tsimane,Open
3,,E1,3,Tsimane,Open
3,,E10,4,Tsimane,Open
3,,E11,4,Tsimane,Open
3,,E12,4,Tsimane,Open
3,,E13,4,Tsimane,Open
3,,E14,4,Tsimane,Open
3,,E15,4,Tsimane,Open
3,,E16,11,Tsimane,Open
3,,E17,11,Tsimane,Open
3,,E18,11,Tsimane,Open
3,,E19,3,Tsimane,Open
3,,E2,3,Tsimane,Open
3,,E20,3,Tsimane,Open
3,,E3,11,Tsimane,Open
3,,E4,11,Tsimane,Open
3,,E5,11,Tsimane,Open
3,,E6,5,Tsimane,Open
3,,E7,5,Tsimane,Open
3,,E8,4,Tsimane,Open
3,,E9,4,Tsimane,Open
3,,F1,3,Tsimane,Open
3,,F10,4,Tsimane,Open
3,,F11,4,Tsimane,Open
3,,F12,4,Tsimane,Open
3,,F13,4,Tsimane,Open
3,,F14,4,Tsimane,Open
3,,F15,4,Tsimane,Open
3,,F16,4,Tsimane,Open
3,,F17,5,Tsimane,Open
3,,F18,5,Tsimane,Open
3,,F19,3,Tsimane,Open
3,,F2,3,Tsimane,Open
3,,F20,3,Tsimane,Open
3,,F3,11,Tsimane,Open
3,,F4,11,Tsimane,Open
3,,F5,10,Tsimane,Open
3,,F6,1,Tsimane,Open
3,,F7,4,Tsimane,Open
3,,F8,4,Tsimane,Open
3,,F9,4,Tsimane,Open
3,,G1,3,Tsimane,Open
3,,G10,4,Tsimane,Open
3,,G11,4,Tsimane,Open
3,,G12,4,Tsimane,Open
3,,G13,4,Tsimane,Open
3,,G14,4,Tsimane,Open
3,,G15,4,Tsimane,Open
3,,G16,4,Tsimane,Open
3,,G17,5,Tsimane,Open
3,,G18,4,Tsimane,Open
3,,G19,3,Tsimane,Open
3,,G2,11,Tsimane,Open
3,,G20,3,Tsimane,Open
3,,G3,6,Tsimane,Open
3,,G4,10,Tsimane,Open
3,,G5,1,Tsimane,Open
3,,G6,1,Tsimane,Open
3,,G7,4,Tsimane,Open
3,,G8,4,Tsimane,Open
3,,G9,4,Tsimane,Open
3,,H1,8,Tsimane,Open
3,,H10,4,Tsimane,Open
3,,H11,4,Tsimane,Open
3,,H12,4,Tsimane,Open
3,,H13,4,Tsimane,Open
3,,H14,4,Tsimane,Open
3,,H15,4,Tsimane,Open
3,,H16,4,Tsimane,Open
3,,H17,5,Tsimane,Open
3,,H18,8,Tsimane,Open
3,,H19,5,Tsimane,Open
3,,H2,3,Tsimane,Open
3,,H20,11,Tsimane,Open
3,,H3,1,Tsimane,Open
3,,H4,1,Tsimane,Open
3,,H5,1,Tsimane,Open
3,,H6,1,Tsimane,Open
3,,H7,1,Tsimane,Open
3,,H8,1,Tsimane,Open
3,,H9,4,Tsimane,Open
4,,A1,13,Tsimane,Open
4,,A10,5,Tsimane,Open
4,,A11,14,Tsimane,Open
4,,A12,5,Tsimane,Open
4,,A13,4,Tsimane,Open
4,,A14,13,Tsimane,Open
4,,A15,2,Tsimane,Open
4,,A16,3,Tsimane,Open
4,,A17,2,Tsimane,Open
4,,A18,13,Tsimane,Open
4,,A19,11,Tsimane,Open
4,,A2,13,Tsimane,Open
4,,A20,13,Tsimane,Open
4,,A3,3,Tsimane,Open
4,,A4,9,Tsimane,Open
4,,A5,14,Tsimane,Open
4,,A6,6,Tsimane,Open
4,,A7,6,Tsimane,Open
4,,A8,5,Tsimane,Open
4,,A9,5,Tsimane,Open
4,,B1,3,Tsimane,Open
4,,B10,4,Tsimane,Open
4,,B11,4,Tsimane,Open
4,,B12,5,Tsimane,Open
4,,B13,14,Tsimane,Open
4,,B14,4,Tsimane,Open
4,,B15,2,Tsimane,Open
4,,B16,2,Tsimane,Open
4,,B17,14,Tsimane,Open
4,,B18,3,Tsimane,Open
4,,B19,3,Tsimane,Open
4,,B2,3,Tsimane,Open
4,,B20,3,Tsimane,Open
4,,B3,3,Tsimane,Open
4,,B4,6,Tsimane,Open
4,,B5,6,Tsimane,Open
4,,B6,14,Tsimane,Open
4,,B7,5,Tsimane,Open
4,,B8,4,Tsimane,Open
4,,B9,14,Tsimane,Open
4,,C1,3,Tsimane,Open
4,,C10,14,Tsimane,Open
4,,C11,5,Tsimane,Open
4,,C12,4,Tsimane,Open
4,,C13,4,Tsimane,Open
4,,C14,14,Tsimane,Open
4,,C15,4,Tsimane,Open
4,,C16,14,Tsimane,Open
4,,C17,14,Tsimane,Open
4,,C18,14,Tsimane,Open
4,,C19,3,Tsimane,Open
4,,C2,3,Tsimane,Open
4,,C20,3,Tsimane,Open
4,,C3,15,Tsimane,Open
4,,C4,6,Tsimane,Open
4,,C5,6,Tsimane,Open
4,,C6,6,Tsimane,Open
4,,C7,5,Tsimane,Open
4,,C8,5,Tsimane,Open
4,,C9,5,Tsimane,Open
4,,D1,3,Tsimane,Open
4,,D10,5,Tsimane,Open
4,,D11,4,Tsimane,Open
4,,D12,4,Tsimane,Open
4,,D13,4,Tsimane,Open
4,,D14,4,Tsimane,Open
4,,D15,14,Tsimane,Open
4,,D16,4,Tsimane,Open
4,,D17,8,Tsimane,Open
4,,D18,11,Tsimane,Open
4,,D19,3,Tsimane,Open
4,,D2,3,Tsimane,Open
4,,D20,11,Tsimane,Open
4,,D3,15,Tsimane,Open
4,,D4,6,Tsimane,Open
4,,D5,6,Tsimane,Open
4,,D6,5,Tsimane,Open
4,,D7,5,Tsimane,Open
4,,D8,5,Tsimane,Open
4,,D9,5,Tsimane,Open
4,,E1,3,Tsimane,Open
4,,E10,4,Tsimane,Open
4,,E11,5,Tsimane,Open
4,,E12,4,Tsimane,Open
4,,E13,4,Tsimane,Open
4,,E14,4,Tsimane,Open
4,,E15,4,Tsimane,Open
4,,E16,8,Tsimane,Open
4,,E17,8,Tsimane,Open
4,,E18,8,Tsimane,Open
4,,E19,11,Tsimane,Open
4,,E2,3,Tsimane,Open
4,,E20,3,Tsimane,Open
4,,E3,15,Tsimane,Open
4,,E4,6,Tsimane,Open
4,,E5,5,Tsimane,Open
4,,E6,5,Tsimane,Open
4,,E7,5,Tsimane,Open
4,,E8,5,Tsimane,Open
4,,E9,5,Tsimane,Open
4,,F1,3,Tsimane,Open
4,,F10,5,Tsimane,Open
4,,F11,4,Tsimane,Open
4,,F12,4,Tsimane,Open
4,,F13,8,Tsimane,Open
4,,F14,4,Tsimane,Open
4,,F15,4,Tsimane,Open
4,,F16,8,Tsimane,Open
4,,F17,14,Tsimane,Open
4,,F18,8,Tsimane,Open
4,,F19,8,Tsimane,Open
4,,F2,3,Tsimane,Open
4,,F20,3,Tsimane,Open
4,,F3,10,Tsimane,Open
4,,F4,10,Tsimane,Open
4,,F5,10,Tsimane,Open
4,,F6,8,Tsimane,Open
4,,F7,5,Tsimane,Open
4,,F8,5,Tsimane,Open
4,,F9,5,Tsimane,Open
4,,G1,3,Tsimane,Open
4,,G10,5,Tsimane,Open
4,,G11,5,Tsimane,Open
4,,G12,4,Tsimane,Open
4,,G13,1,Tsimane,Open
4,,G14,4,Tsimane,Open
4,,G15,4,Tsimane,Open
4,,G16,4,Tsimane,Open
4,,G17,8,Tsimane,Open
4,,G18,8,Tsimane,Open
4,,G19,8,Tsimane,Open
4,,G2,3,Tsimane,Open
4,,G20,14,Tsimane,Open
4,,G3,3,Tsimane,Open
4,,G4,10,Tsimane,Open
4,,G5,1,Tsimane,Open
4,,G6,8,Tsimane,Open
4,,G7,5,Tsimane,Open
4,,G8,5,Tsimane,Open
4,,G9,5,Tsimane,Open
4,,H1,8,Tsimane,Open
4,,H10,5,Tsimane,Open
4,,H11,5,Tsimane,Open
4,,H12,1,Tsimane,Open
4,,H13,1,Tsimane,Open
4,,H14,4,Tsimane,Open
4,,H15,8,Tsimane,Open
4,,H16,8,Tsimane,Open
4,,H17,8,Tsimane,Open
4,,H18,1,Tsimane,Open
4,,H19,8,Tsimane,Open
4,,H2,8,Tsimane,Open
4,,H20,8,Tsimane,Open
4,,H3,1,Tsimane,Open
4,,H4,1,Tsimane,Open
4,,H5,1,Tsimane,Open
4,,H6,5,Tsimane,Open
4,,H7,1,Tsimane,Open
4,,H8,1,Tsimane,Open
4,,H9,5,Tsimane,Open
5,,A1,7,Tsimane,Open
5,,A10,7,Tsimane,Open
5,,A11,7,Tsimane,Open
5,,A12,7,Tsimane,Open
5,,A13,7,Tsimane,Open
5,,A14,7,Tsimane,Open
5,,A15,12,Tsimane,Open
5,,A16,7,Tsimane,Open
5,,A17,7,Tsimane,Open
5,,A18,7,Tsimane,Open
5,,A19,7,Tsimane,Open
5,,A2,7,Tsimane,Open
5,,A20,7,Tsimane,Open
5,,A3,7,Tsimane,Open
5,,A4,7,Tsimane,Open
5,,A5,6,Tsimane,Open
5,,A6,7,Tsimane,Open
5,,A7,11,Tsimane,Open
5,,A8,7,Tsimane,Open
5,,A9,12,Tsimane,Open
5,,B1,7,Tsimane,Open
5,,B10,12,Tsimane,Open
5,,B11,7,Tsimane,Open
5,,B12,7,Tsimane,Open
5,,B13,7,Tsimane,Open
5,,B14,4,Tsimane,Open
5,,B15,7,Tsimane,Open
5,,B16,7,Tsimane,Open
5,,B17,7,Tsimane,Open
5,,B18,7,Tsimane,Open
5,,B19,7,Tsimane,Open
5,,B2,7,Tsimane,Open
5,,B20,7,Tsimane,Open
5,,B3,11,Tsimane,Open
5,,B4,11,Tsimane,Open
5,,B5,6,Tsimane,Open
5,,B6,6,Tsimane,Open
5,,B7,5,Tsimane,Open
5,,B8,4,Tsimane,Open
5,,B9,7,Tsimane,Open
5,,C1,7,Tsimane,Open
5,,C10,5,Tsimane,Open
5,,C11,4,Tsimane,Open
5,,C12,4,Tsimane,Open
5,,C13,4,Tsimane,Open
5,,C14,4,Tsimane,Open
5,,C15,5,Tsimane,Open
5,,C16,7,Tsimane,Open
5,,C17,8,Tsimane,Open
5,,C18,7,Tsimane,Open
5,,C19,3,Tsimane,Open
5,,C2,11,Tsimane,Open
5,,C20,12,Tsimane,Open
5,,C3,11,Tsimane,Open
5,,C4,11,Tsimane,Open
5,,C5,6,Tsimane,Open
5,,C6,4,Tsimane,Open
5,,C7,4,Tsimane,Open
5,,C8,4,Tsimane,Open
5,,C9,5,Tsimane,Open
5,,D1,3,Tsimane,Open
5,,D10,4,Tsimane,Open
5,,D11,4,Tsimane,Open
5,,D12,4,Tsimane,Open
5,,D13,4,Tsimane,Open
5,,D14,4,Tsimane,Open
5,,D15,12,Tsimane,Open
5,,D16,7,Tsimane,Open
5,,D17,12,Tsimane,Open
5,,D18,8,Tsimane,Open
5,,D19,3,Tsimane,Open
5,,D2,11,Tsimane,Open
5,,D20,3,Tsimane,Open
5,,D3,11,Tsimane,Open
5,,D4,10,Tsimane,Open
5,,D5,11,Tsimane,Open
5,,D6,5,Tsimane,Open
5,,D7,4,Tsimane,Open
5,,D8,4,Tsimane,Open
5,,D9,4,Tsimane,Open
5,,E1,3,Tsimane,Open
5,,E10,4,Tsimane,Open
5,,E11,4,Tsimane,Open
5,,E12,4,Tsimane,Open
5,,E13,4,Tsimane,Open
5,,E14,4,Tsimane,Open
5,,E15,4,Tsimane,Open
5,,E16,4,Tsimane,Open
5,,E17,8,Tsimane,Open
5,,E18,8,Tsimane,Open
5,,E19,8,Tsimane,Open
5,,E2,11,Tsimane,Open
5,,E20,3,Tsimane,Open
5,,E3,10,Tsimane,Open
5,,E4,8,Tsimane,Open
5,,E5,10,Tsimane,Open
5,,E6,5,Tsimane,Open
5,,E7,4,Tsimane,Open
5,,E8,4,Tsimane,Open
5,,E9,4,Tsimane,Open
5,,F1,3,Tsimane,Open
5,,F10,4,Tsimane,Open
5,,F11,4,Tsimane,Open
5,,F12,4,Tsimane,Open
5,,F13,4,Tsimane,Open
5,,F14,4,Tsimane,Open
5,,F15,4,Tsimane,Open
5,,F16,8,Tsimane,Open
5,,F17,8,Tsimane,Open
5,,F18,8,Tsimane,Open
5,,F19,8,Tsimane,Open
5,,F2,3,Tsimane,Open
5,,F20,3,Tsimane,Open
5,,F3,10,Tsimane,Open
5,,F4,10,Tsimane,Open
5,,F5,4,Tsimane,Open
5,,F6,4,Tsimane,Open
5,,F7,5,Tsimane,Open
5,,F8,5,Tsimane,Open
5,,F9,4,Tsimane,Open
5,,G1,10,Tsimane,Open
5,,G10,4,Tsimane,Open
5,,G11,1,Tsimane,Open
5,,G12,4,Tsimane,Open
5,,G13,4,Tsimane,Open
5,,G14,5,Tsimane,Open
5,,G15,4,Tsimane,Open
5,,G16,4,Tsimane,Open
5,,G17,8,Tsimane,Open
5,,G18,8,Tsimane,Open
5,,G19,8,Tsimane,Open
5,,G2,3,Tsimane,Open
5,,G20,3,Tsimane,Open
5,,G3,10,Tsimane,Open
5,,G4,1,Tsimane,Open
5,,G5,1,Tsimane,Open
5,,G6,1,Tsimane,Open
5,,G7,4,Tsimane,Open
5,,G8,5,Tsimane,Open
5,,G9,5,Tsimane,Open
5,,H1,10,Tsimane,Open
5,,H10,4,Tsimane,Open
5,,H11,5,Tsimane,Open
5,,H12,1,Tsimane,Open
5,,H13,4,Tsimane,Open
5,,H14,4,Tsimane,Open
5,,H15,4,Tsimane,Open
5,,H16,4,Tsimane,Open
5,,H17,8,Tsimane,Open
5,,H18,8,Tsimane,Open
5,,H19,8,Tsimane,Open
5,,H2,8,Tsimane,Open
5,,H20,8,Tsimane,Open
5,,H3,1,Tsimane,Open
5,,H4,1,Tsimane,Open
5,,H5,1,Tsimane,Open
5,,H6,1,Tsimane,Open
5,,H7,1,Tsimane,Open
5,,H8,5,Tsimane,Open
5,,H9,4,Tsimane,Open
6,,A1,9,Tsimane,Open
6,,A10,7,Tsimane,Open
6,,A11,7,Tsimane,Open
6,,A12,7,Tsimane,Open
6,,A13,7,Tsimane,Open
6,,A14,2,Tsimane,Open
6,,A15,2,Tsimane,Open
6,,A16,2,Tsimane,Open
6,,A17,2,Tsimane,Open
6,,A18,2,Tsimane,Open
6,,A19,9,Tsimane,Open
6,,A2,9,Tsimane,Open
